screen_id,region,preset,symbol,name,sector,appearances,run_count,rate,current_streak,longest_streak,first_date,last_date,latest_score,mean_score,score_delta,is_new,is_gone
jp_high-dividend,jp,high-dividend,7270.T,SUBARU CORPORATION,,2,2,1.0000,2,2,2026-03-08,2026-05-25,36.50,40.38,-7.75,0,0
jp_high-dividend,jp,high-dividend,8439.T,TOKYO CENTURY CORPORATION,,2,2,1.0000,2,2,2026-03-08,2026-05-25,36.41,37.42,-2.02,0,0
jp_high-dividend,jp,high-dividend,8473.T,SBI HOLDINGS INC,,1,2,0.5000,1,1,2026-05-25,2026-05-25,39.07,39.07,,0,0
jp_high-dividend,jp,high-dividend,8630.T,SOMPO HOLDINGS INC,,1,2,0.5000,1,1,2026-05-25,2026-05-25,38.82,38.82,,0,0
jp_high-dividend,jp,high-dividend,6902.T,DENSO CORP,,1,2,0.5000,1,1,2026-05-25,2026-05-25,38.34,38.34,,0,0
jp_high-dividend,jp,high-dividend,9021.T,WEST JAPAN RAILWAY CO,,1,2,0.5000,1,1,2026-05-25,2026-05-25,37.28,37.28,,0,0
jp_high-dividend,jp,high-dividend,8593.T,MITSUBISHI HC CAPITAL INC,,1,2,0.5000,1,1,2026-05-25,2026-05-25,37.21,37.21,,0,0
jp_high-dividend,jp,high-dividend,7202.T,ISUZU MOTORS,,1,2,0.5000,1,1,2026-05-25,2026-05-25,36.93,36.93,,0,0
jp_high-dividend,jp,high-dividend,7203.T,TOYOTA MOTOR CORP,,1,2,0.5000,1,1,2026-05-25,2026-05-25,36.82,36.82,,0,0
jp_high-dividend,jp,high-dividend,8601.T,DAIWA SECURITIES GROUP,,1,2,0.5000,1,1,2026-05-25,2026-05-25,35.85,35.85,,0,0
jp_high-dividend,jp,high-dividend,7751.T,CANON INC,,1,2,0.5000,1,1,2026-05-25,2026-05-25,35.65,35.65,,0,0
jp_high-dividend,jp,high-dividend,7267.T,HONDA MOTOR CO,,1,2,0.5000,0,1,2026-03-08,2026-03-08,45.16,45.16,,0,0
jp_high-dividend,jp,high-dividend,9508.T,KYUSHU ELECTRIC POWER CO INC,,1,2,0.5000,0,1,2026-03-08,2026-03-08,42.82,42.82,,0,0
jp_high-dividend,jp,high-dividend,9502.T,CHUBU ELECTRIC POWER CO INC,,1,2,0.5000,0,1,2026-03-08,2026-03-08,41.42,41.42,,0,0
jp_high-dividend,jp,high-dividend,1911.T,SUMITOMO FORESTRY CO,,1,2,0.5000,0,1,2026-03-08,2026-03-08,38.33,38.33,,0,0
jp_high-dividend,jp,high-dividend,4005.T,SUMITOMO CHEMICAL COMPANY,,1,2,0.5000,0,1,2026-03-08,2026-03-08,37.66,37.66,,0,0
jp_high-dividend,jp,high-dividend,5101.T,YOKOHAMA RUBBER CO,,1,2,0.5000,0,1,2026-03-08,2026-03-08,36.75,36.75,,0,0
jp_high-dividend,jp,high-dividend,6178.T,JAPAN POST HLDGS CO LTD,,1,2,0.5000,0,1,2026-03-08,2026-03-08,36.20,36.20,,0,0
jp_high-dividend,jp,high-dividend,9022.T,CENTRAL JAPAN RAILWAY CO,,1,2,0.5000,0,1,2026-03-08,2026-03-08,34.49,34.49,,0,0
jp_high-dividend,jp,high-dividend,2502.T,ASAHI GROUP HLDGS,,1,2,0.5000,0,1,2026-03-08,2026-03-08,33.54,33.54,,0,0
us_alpha,us,alpha,NWWCF,NEW CHINA LIFE INSURANCE CO LTD,,1,1,1.0000,1,1,2026-09-20,2026-09-20,149.63,149.63,,0,0
us_alpha,us,alpha,CILJF,China Life Insurance Company Li,,1,1,1.0000,1,1,2026-09-20,2026-09-20,132.58,132.58,,0,0
us_alpha,us,alpha,DB,Deutsche Bank AG,,1,1,1.0000,1,1,2026-09-20,2026-09-20,123.54,123.54,,0,0
us_alpha,us,alpha,CIIHY,"Citic Securities Co., Ltd.",,1,1,1.0000,1,1,2026-09-20,2026-09-20,120.95,120.95,,0,0
us_alpha,us,alpha,BCS,Barclays PLC,,1,1,1.0000,1,1,2026-09-20,2026-09-20,120.57,120.57,,0,0
us_alpha,us,alpha,ALMMF,Aluminum Corporation of China L,,1,1,1.0000,1,1,2026-09-20,2026-09-20,120.52,120.52,,0,0
us_alpha,us,alpha,BCLYF,Barclays Plc,,1,1,1.0000,1,1,2026-09-20,2026-09-20,119.55,119.55,,0,0
us_alpha,us,alpha,ORXCF,ORIX Corp.,,1,1,1.0000,1,1,2026-09-20,2026-09-20,118.95,118.95,,0,0
us_alpha,us,alpha,CHHQY,China Hongqiao Group Limited,,1,1,1.0000,1,1,2026-09-20,2026-09-20,117.57,117.57,,0,0
us_alpha,us,alpha,BCE,"BCE, Inc.",,1,1,1.0000,1,1,2026-09-20,2026-09-20,116.52,116.52,,0,0
us_alpha,us,alpha,CHHQF,CHINA HONGQIAO GROUP LTD,,1,1,1.0000,1,1,2026-09-20,2026-09-20,114.55,114.55,,0,0
us_alpha,us,alpha,IDDTF,INDUSTRIVARDEN AB,,1,1,1.0000,1,1,2026-09-20,2026-09-20,114.08,114.08,,0,0
us_alpha,us,alpha,CNGKY,CK Asset Hldgs Ltd,,1,1,1.0000,1,1,2026-09-20,2026-09-20,113.99,113.99,,0,0
us_alpha,us,alpha,PPCCY,"PICC Property and Casualty Co.,",,1,1,1.0000,1,1,2026-09-20,2026-09-20,113.19,113.19,,0,0
us_alpha,us,alpha,CJPRY,Central Japan Railway Co.,,1,1,1.0000,1,1,2026-09-20,2026-09-20,112.62,112.62,,0,0
us_alpha,us,alpha,CHKGF,CK Asset Hldgs Ltd,,1,1,1.0000,1,1,2026-09-20,2026-09-20,112.58,112.58,,0,0
us_alpha,us,alpha,CJPRF,CENTRAL JAPAN RAILWAY CO,,1,1,1.0000,1,1,2026-09-20,2026-09-20,112.30,112.30,,0,0
us_alpha,us,alpha,RF,Regions Financial Corporation,,1,1,1.0000,1,1,2026-09-20,2026-09-20,111.49,111.49,,0,0
us_alpha,us,alpha,BNPQY,BNP Paribas,,1,1,1.0000,1,1,2026-09-20,2026-09-20,109.25,109.25,,0,0
us_alpha,us,alpha,BNPQF,BNP Paribas,,1,1,1.0000,1,1,2026-09-20,2026-09-20,109.22,109.22,,0,0
us_alpha,us,alpha,CIMDF,CIMB Group Holdings BHD,,1,1,1.0000,1,1,2026-09-20,2026-09-20,109.02,109.02,,0,0
us_alpha,us,alpha,IX,ORIX Corporation,,1,1,1.0000,1,1,2026-09-20,2026-09-20,108.96,108.96,,0,0
us_alpha,us,alpha,SGIOF,Shionogi & Co. Ltd.,,1,1,1.0000,1,1,2026-09-20,2026-09-20,108.88,108.88,,0,0
us_alpha,us,alpha,PIAIF,Ping An Insurance (Group) Compa,,1,1,1.0000,1,1,2026-09-20,2026-09-20,108.65,108.65,,0,0
us_alpha,us,alpha,PNGAY,Ping An Insurance (Group) Compa,,1,1,1.0000,1,1,2026-09-20,2026-09-20,108.49,108.49,,0,0
us_alpha,us,alpha,BOUYY,Bouygues SA,,1,1,1.0000,1,1,2026-09-20,2026-09-20,108.36,108.36,,0,0
us_alpha,us,alpha,SMMYY,"Sumitomo Metal Mining Co., Ltd.",,1,1,1.0000,1,1,2026-09-20,2026-09-20,108.25,108.25,,0,0
us_alpha,us,alpha,SGIOY,Shionogi & Co. Ltd.,,1,1,1.0000,1,1,2026-09-20,2026-09-20,108.05,108.05,,0,0
us_alpha,us,alpha,PINXY,Peoples Insurance Company Group,,1,1,1.0000,1,1,2026-09-20,2026-09-20,107.94,107.94,,0,0
us_alpha,us,alpha,PINXF,THE PEOPLE S INSURANCE COMPANY ,,1,1,1.0000,1,1,2026-09-20,2026-09-20,107.79,107.79,,0,0
jp_value,jp,value,9504.T,CHUGOKU ELECTRIC POWER CO INC,,1,1,1.0000,1,1,2026-09-20,2026-09-20,45.14,45.14,,0,0
jp_value,jp,value,543A.T,ARCHION CORPORATION,,1,1,1.0000,1,1,2026-09-20,2026-09-20,44.27,44.27,,0,0
jp_value,jp,value,5110.T,SUMITOMO RUBBER INDUSTRIES,,1,1,1.0000,1,1,2026-09-20,2026-09-20,43.72,43.72,,0,0
jp_value,jp,value,3291.T,IIDA GROUP HOLDINGS CO LTD,,1,1,1.0000,1,1,2026-09-20,2026-09-20,43.65,43.65,,0,0
jp_value,jp,value,5406.T,KOBE STEEL,,1,1,1.0000,1,1,2026-09-20,2026-09-20,43.23,43.23,,0,0
jp_value,jp,value,1911.T,SUMITOMO FORESTRY CO,,1,1,1.0000,1,1,2026-09-20,2026-09-20,43.05,43.05,,0,0
jp_value,jp,value,3309.T,SEKISUI HOUSE REIT INC,,1,1,1.0000,1,1,2026-09-20,2026-09-20,42.71,42.71,,0,0
jp_value,jp,value,7240.T,NOK CORP,,1,1,1.0000,1,1,2026-09-20,2026-09-20,42.25,42.25,,0,0
jp_value,jp,value,9506.T,TOHOKU ELECTRIC POWER CO INC,,1,1,1.0000,1,1,2026-09-20,2026-09-20,42.11,42.11,,0,0
jp_value,jp,value,8425.T,MIZUHO LEASING COMPANY LTD,,1,1,1.0000,1,1,2026-09-20,2026-09-20,41.16,41.16,,0,0
jp_value,jp,value,7181.T,JAPAN POST INSURANCE CO LTD,,1,1,1.0000,1,1,2026-09-20,2026-09-20,41.12,41.12,,0,0
jp_value,jp,value,6995.T,TOKAI RIKA CO,,1,1,1.0000,1,1,2026-09-20,2026-09-20,40.83,40.83,,0,0
jp_value,jp,value,4902.T,KONICA MINOLTA INC,,1,1,1.0000,1,1,2026-09-20,2026-09-20,40.81,40.81,,0,0
jp_value,jp,value,3231.T,NOMURA REAL ESTATE HOLDINGS INC,,1,1,1.0000,1,1,2026-09-20,2026-09-20,40.76,40.76,,0,0
jp_value,jp,value,1928.T,SEKISUI HOUSE,,1,1,1.0000,1,1,2026-09-20,2026-09-20,40.53,40.53,,0,0
jp_value,jp,value,9409.T,TV ASAHI HOLDINGS CORP,,1,1,1.0000,1,1,2026-09-20,2026-09-20,39.97,39.97,,0,0
jp_value,jp,value,4631.T,DIC CORPORATION,,1,1,1.0000,1,1,2026-09-20,2026-09-20,39.78,39.78,,0,0
jp_value,jp,value,4540.T,TSUMURA & CO,,1,1,1.0000,1,1,2026-09-20,2026-09-20,39.64,39.64,,0,0
jp_value,jp,value,9508.T,KYUSHU ELECTRIC POWER CO INC,,1,1,1.0000,1,1,2026-09-20,2026-09-20,39.45,39.45,,0,0
jp_value,jp,value,4208.T,UBE CORPORATION,,1,1,1.0000,1,1,2026-09-20,2026-09-20,39.04,39.04,,0,0
jp_value,jp,value,5101.T,YOKOHAMA RUBBER CO,,1,1,1.0000,1,1,2026-09-20,2026-09-20,39.01,39.01,,0,0
jp_value,jp,value,8078.T,HANWA CO LTD,,1,1,1.0000,1,1,2026-09-20,2026-09-20,38.84,38.84,,0,0
jp_value,jp,value,8572.T,ACOM CO,,1,1,1.0000,1,1,2026-09-20,2026-09-20,38.80,38.80,,0,0
jp_value,jp,value,3861.T,OJI HOLDINGS CORP,,1,1,1.0000,1,1,2026-09-20,2026-09-20,38.62,38.62,,0,0
jp_value,jp,value,9502.T,CHUBU ELECTRIC POWER CO INC,,1,1,1.0000,1,1,2026-09-20,2026-09-20,38.60,38.60,,0,0
jp_value,jp,value,8473.T,SBI HOLDINGS INC,,1,1,1.0000,1,1,2026-09-20,2026-09-20,38.59,38.59,,0,0
jp_value,jp,value,4118.T,KANEKA CORP,,1,1,1.0000,1,1,2026-09-20,2026-09-20,38.56,38.56,,0,0
jp_value,jp,value,3289.T,TOKYU FUDOSAN HOLDINGS CORPORAT,,1,1,1.0000,1,1,2026-09-20,2026-09-20,38.28,38.28,,0,0
jp_value,jp,value,7203.T,TOYOTA MOTOR CORP,,1,1,1.0000,1,1,2026-09-20,2026-09-20,38.19,38.19,,0,0
jp_value,jp,value,8253.T,CREDIT SAISON CO,,1,1,1.0000,1,1,2026-09-20,2026-09-20,37.74,37.74,,0,0
jp_tier-master,jp,tier-master,4404.T,MIYOSHI OIL & FAT CO,,1,1,1.0000,1,1,2026-04-29,2026-04-29,48.94,48.94,,0,0
jp_tier-master,jp,tier-master,8881.T,NISSHIN GROUP HLDGS CO LTD,,1,1,1.0000,1,1,2026-04-29,2026-04-29,48.46,48.46,,0,0
jp_tier-master,jp,tier-master,9405.T,ASAHI BROADCASTING GP HLDGS COR,,1,1,1.0000,1,1,2026-04-29,2026-04-29,47.27,47.27,,0,0
jp_tier-master,jp,tier-master,5851.T,RYOBI LTD,,1,1,1.0000,1,1,2026-04-29,2026-04-29,47.11,47.11,,0,0
jp_tier-master,jp,tier-master,5975.T,TOPRE CORPORATION,,1,1,1.0000,1,1,2026-04-29,2026-04-29,45.76,45.76,,0,0
jp_tier-master,jp,tier-master,8699.T,HS HOLDINGS CO LTD,,1,1,1.0000,1,1,2026-04-29,2026-04-29,45.11,45.11,,0,0
jp_tier-master,jp,tier-master,9628.T,SAN HOLDINGS INC (JAPAN),,1,1,1.0000,1,1,2026-04-29,2026-04-29,44.57,44.57,,0,0
jp_tier-master,jp,tier-master,8935.T,FJ NEXT HOLDINGS CO LTD,,1,1,1.0000,1,1,2026-04-29,2026-04-29,44.42,44.42,,0,0
jp_tier-master,jp,tier-master,6349.T,KOMORI CORP,,1,1,1.0000,1,1,2026-04-29,2026-04-29,44.07,44.07,,0,0
jp_tier-master,jp,tier-master,7971.T,TOLI CORP,,1,1,1.0000,1,1,2026-04-29,2026-04-29,44.01,44.01,,0,0
jp_tier-master,jp,tier-master,9997.T,BELLUNA CO,,1,1,1.0000,1,1,2026-04-29,2026-04-29,43.82,43.82,,0,0
jp_tier-master,jp,tier-master,5351.T,SHINAGAWA REFRA CO LTD,,1,1,1.0000,1,1,2026-04-29,2026-04-29,43.22,43.22,,0,0
jp_tier-master,jp,tier-master,6995.T,TOKAI RIKA CO,,1,1,1.0000,1,1,2026-04-29,2026-04-29,43.03,43.03,,0,0
jp_tier-master,jp,tier-master,5363.T,TYK CORPORATION,,1,1,1.0000,1,1,2026-04-29,2026-04-29,42.87,42.87,,0,0
jp_tier-master,jp,tier-master,7460.T,YAGI & CO,,1,1,1.0000,1,1,2026-04-29,2026-04-29,42.76,42.76,,0,0
jp_tier-master,jp,tier-master,256A.T,TOBISHIMA HOLDINGS INC,,1,1,1.0000,1,1,2026-04-29,2026-04-29,42.75,42.75,,0,0
jp_tier-master,jp,tier-master,7888.T,SANKO GOSEI LTD,,1,1,1.0000,1,1,2026-04-29,2026-04-29,42.73,42.73,,0,0
jp_tier-master,jp,tier-master,8037.T,KAMEI CORP,,1,1,1.0000,1,1,2026-04-29,2026-04-29,42.68,42.68,,0,0
jp_tier-master,jp,tier-master,3388.T,MEIJI ELECTRIC INDUSTRIES CO LT,,1,1,1.0000,1,1,2026-04-29,2026-04-29,42.40,42.40,,0,0
jp_tier-master,jp,tier-master,4064.T,NIPPON CARBIDE INDUSTRIES CO IN,,1,1,1.0000,1,1,2026-04-29,2026-04-29,42.16,42.16,,0,0
jp_peg-growth,jp,peg-growth,8273.T,IZUMI CO LTD,,1,1,1.0000,1,1,2026-03-10,2026-03-10,,,,0,0
jp_peg-growth,jp,peg-growth,8584.T,JACCS CO LTD,,1,1,1.0000,1,1,2026-03-10,2026-03-10,,,,0,0
jp_peg-growth,jp,peg-growth,3468.T,STAR ASIA INVESTOMENT CORPORATI,,1,1,1.0000,1,1,2026-03-10,2026-03-10,,,,0,0
jp_peg-growth,jp,peg-growth,8985.T,JAPAN HOTEL REIT INVESTMENT COR,,1,1,1.0000,1,1,2026-03-10,2026-03-10,,,,0,0
jp_peg-growth,jp,peg-growth,8963.T,INVINCIBLE INVESTMENT CORP,,1,1,1.0000,1,1,2026-03-10,2026-03-10,,,,0,0
jp_peg-growth,jp,peg-growth,5076.T,INFRONEER HLDGS INC,,1,1,1.0000,1,1,2026-03-10,2026-03-10,,,,0,0
jp_peg-growth,jp,peg-growth,8604.T,NOMURA HOLDINGS INC.,,1,1,1.0000,1,1,2026-03-10,2026-03-10,,,,0,0
jp_peg-growth,jp,peg-growth,2121.T,MIXI. INC,,1,1,1.0000,1,1,2026-03-10,2026-03-10,,,,0,0
jp_peg-growth,jp,peg-growth,4202.T,DAICEL CORPORATION,,1,1,1.0000,1,1,2026-03-10,2026-03-10,,,,0,0
jp_peg-growth,jp,peg-growth,3287.T,HOSHINO RESORTS REIT INC,,1,1,1.0000,1,1,2026-03-10,2026-03-10,,,,0,0
jp_peg-growth,jp,peg-growth,8984.T,DAIWA HOUSE REIT INVESTMENT COR,,1,1,1.0000,1,1,2026-03-10,2026-03-10,,,,0,0
jp_peg-growth,jp,peg-growth,8585.T,ORIENT CORP,,1,1,1.0000,1,1,2026-03-10,2026-03-10,,,,0,0
jp_peg-growth,jp,peg-growth,7296.T,F.C.C. CO LTD,,1,1,1.0000,1,1,2026-03-10,2026-03-10,,,,0,0
jp_peg-growth,jp,peg-growth,3481.T,MITSUBISHI ESTATE LOGISTICS REI,,1,1,1.0000,1,1,2026-03-10,2026-03-10,,,,0,0
jp_peg-growth,jp,peg-growth,9104.T,MITSUI O.S.K. LINES LTD,,1,1,1.0000,1,1,2026-03-10,2026-03-10,,,,0,0
jp_peg-growth,jp,peg-growth,9201.T,JAPAN AIRLINES CO LTD,,1,1,1.0000,1,1,2026-03-10,2026-03-10,,,,0,0
jp_peg-growth,jp,peg-growth,8214.T,AOKI HOLDINGS INC,,1,1,1.0000,1,1,2026-03-10,2026-03-10,,,,0,0
jp_peg-growth,jp,peg-growth,6995.T,TOKAI RIKA CO,,1,1,1.0000,1,1,2026-03-10,2026-03-10,,,,0,0
jp_peg-growth,jp,peg-growth,9508.T,KYUSHU ELECTRIC POWER CO INC,,1,1,1.0000,1,1,2026-03-10,2026-03-10,,,,0,0
jp_peg-growth,jp,peg-growth,6724.T,SEIKO EPSON CORP,,1,1,1.0000,1,1,2026-03-10,2026-03-10,,,,0,0
jp_long-term,jp,long-term,7181.T,JAPAN POST INSURANCE CO LTD,,1,1,1.0000,1,1,2026-05-25,2026-05-25,43.97,43.97,,0,0
jp_long-term,jp,long-term,9201.T,JAPAN AIRLINES CO LTD,,1,1,1.0000,1,1,2026-05-25,2026-05-25,40.52,40.52,,0,0
jp_long-term,jp,long-term,9502.T,CHUBU ELECTRIC POWER CO INC,,1,1,1.0000,1,1,2026-05-25,2026-05-25,40.04,40.04,,0,0
jp_long-term,jp,long-term,1928.T,SEKISUI HOUSE,,1,1,1.0000,1,1,2026-05-25,2026-05-25,39.33,39.33,,0,0
jp_long-term,jp,long-term,8473.T,SBI HOLDINGS INC,,1,1,1.0000,1,1,2026-05-25,2026-05-25,39.07,39.07,,0,0
jp_long-term,jp,long-term,7259.T,AISIN CORPORATION,,1,1,1.0000,1,1,2026-05-25,2026-05-25,38.88,38.88,,0,0
jp_long-term,jp,long-term,3289.T,TOKYU FUDOSAN HOLDINGS CORPORAT,,1,1,1.0000,1,1,2026-05-25,2026-05-25,38.50,38.50,,0,0
jp_long-term,jp,long-term,6902.T,DENSO CORP,,1,1,1.0000,1,1,2026-05-25,2026-05-25,38.34,38.34,,0,0
jp_long-term,jp,long-term,1925.T,DAIWA HOUSE INDUSTRY CO,,1,1,1.0000,1,1,2026-05-25,2026-05-25,38.30,38.30,,0,0
jp_long-term,jp,long-term,9021.T,WEST JAPAN RAILWAY CO,,1,1,1.0000,1,1,2026-05-25,2026-05-25,37.28,37.28,,0,0
jp_long-term,jp,long-term,8593.T,MITSUBISHI HC CAPITAL INC,,1,1,1.0000,1,1,2026-05-25,2026-05-25,37.21,37.21,,0,0
jp_long-term,jp,long-term,9202.T,ANA HOLDINGS INC,,1,1,1.0000,1,1,2026-05-25,2026-05-25,37.00,37.00,,0,0
jp_long-term,jp,long-term,7202.T,ISUZU MOTORS,,1,1,1.0000,1,1,2026-05-25,2026-05-25,36.93,36.93,,0,0
jp_long-term,jp,long-term,7269.T,SUZUKI MOTOR CORP,,1,1,1.0000,1,1,2026-05-25,2026-05-25,36.86,36.86,,0,0
jp_long-term,jp,long-term,8604.T,NOMURA HOLDINGS INC.,,1,1,1.0000,1,1,2026-05-25,2026-05-25,36.69,36.69,,0,0
jp_long-term,jp,long-term,8439.T,TOKYO CENTURY CORPORATION,,1,1,1.0000,1,1,2026-05-25,2026-05-25,36.41,36.41,,0,0
jp_long-term,jp,long-term,8601.T,DAIWA SECURITIES GROUP,,1,1,1.0000,1,1,2026-05-25,2026-05-25,35.85,35.85,,0,0
jp_long-term,jp,long-term,7751.T,CANON INC,,1,1,1.0000,1,1,2026-05-25,2026-05-25,35.65,35.65,,0,0
jp_long-term,jp,long-term,5101.T,YOKOHAMA RUBBER CO,,1,1,1.0000,1,1,2026-05-25,2026-05-25,35.35,35.35,,0,0
jp_long-term,jp,long-term,8725.T,MS&AD INS GP HLDGS,,1,1,1.0000,1,1,2026-05-25,2026-05-25,34.50,34.50,,0,0
jp_growth-value,jp,growth-value,9508.T,KYUSHU ELECTRIC POWER CO INC,,1,1,1.0000,1,1,2026-03-09,2026-03-09,43.62,43.62,,0,0
jp_growth-value,jp,growth-value,9104.T,MITSUI O.S.K. LINES LTD,,1,1,1.0000,1,1,2026-03-09,2026-03-09,42.06,42.06,,0,0
jp_growth-value,jp,growth-value,9502.T,CHUBU ELECTRIC POWER CO INC,,1,1,1.0000,1,1,2026-03-09,2026-03-09,41.69,41.69,,0,0
jp_growth-value,jp,growth-value,8604.T,NOMURA HOLDINGS INC.,,1,1,1.0000,1,1,2026-03-09,2026-03-09,39.43,39.43,,0,0
jp_growth-value,jp,growth-value,8439.T,TOKYO CENTURY CORPORATION,,1,1,1.0000,1,1,2026-03-09,2026-03-09,39.21,39.21,,0,0
jp_growth-value,jp,growth-value,9201.T,JAPAN AIRLINES CO LTD,,1,1,1.0000,1,1,2026-03-09,2026-03-09,38.81,38.81,,0,0
jp_growth-value,jp,growth-value,1911.T,SUMITOMO FORESTRY CO,,1,1,1.0000,1,1,2026-03-09,2026-03-09,38.80,38.80,,0,0
jp_growth-value,jp,growth-value,5101.T,YOKOHAMA RUBBER CO,,1,1,1.0000,1,1,2026-03-09,2026-03-09,38.50,38.50,,0,0
jp_growth-value,jp,growth-value,6724.T,SEIKO EPSON CORP,,1,1,1.0000,1,1,2026-03-09,2026-03-09,38.44,38.44,,0,0
jp_growth-value,jp,growth-value,7752.T,RICOH CO,,1,1,1.0000,1,1,2026-03-09,2026-03-09,37.61,37.61,,0,0
jp_growth-value,jp,growth-value,7259.T,AISIN CORPORATION,,1,1,1.0000,1,1,2026-03-09,2026-03-09,36.94,36.94,,0,0
jp_growth-value,jp,growth-value,1928.T,SEKISUI HOUSE,,1,1,1.0000,1,1,2026-03-09,2026-03-09,35.83,35.83,,0,0
jp_growth-value,jp,growth-value,9022.T,CENTRAL JAPAN RAILWAY CO,,1,1,1.0000,1,1,2026-03-09,2026-03-09,34.59,34.59,,0,0
jp_growth-value,jp,growth-value,8309.T,SUMITOMO MITSUI TRUST GP INC,,1,1,1.0000,1,1,2026-03-09,2026-03-09,34.45,34.45,,0,0
jp_growth-value,jp,growth-value,3289.T,TOKYU FUDOSAN HOLDINGS CORPORAT,,1,1,1.0000,1,1,2026-03-09,2026-03-09,34.30,34.30,,0,0
jp_growth-value,jp,growth-value,2502.T,ASAHI GROUP HLDGS,,1,1,1.0000,1,1,2026-03-09,2026-03-09,33.84,33.84,,0,0
jp_growth-value,jp,growth-value,7751.T,CANON INC,,1,1,1.0000,1,1,2026-03-09,2026-03-09,33.72,33.72,,0,0
jp_growth-value,jp,growth-value,9202.T,ANA HOLDINGS INC,,1,1,1.0000,1,1,2026-03-09,2026-03-09,33.67,33.67,,0,0
jp_growth-value,jp,growth-value,8591.T,ORIX CORPORATION,,1,1,1.0000,1,1,2026-03-09,2026-03-09,33.51,33.51,,0,0
jp_growth-value,jp,growth-value,8572.T,ACOM CO,,1,1,1.0000,1,1,2026-03-09,2026-03-09,33.50,33.50,,0,0
jp_earnings-catalyst,jp,earnings-catalyst,7013.T,IHI CORPORATION,,1,1,1.0000,1,1,2026-05-17,2026-05-17,95.00,95.00,,0,0
jp_earnings-catalyst,jp,earnings-catalyst,4543.T,TERUMO CORP,,1,1,1.0000,1,1,2026-05-17,2026-05-17,83.00,83.00,,0,0
jp_earnings-catalyst,jp,earnings-catalyst,6857.T,ADVANTEST CORP,,1,1,1.0000,1,1,2026-05-17,2026-05-17,82.00,82.00,,0,0
jp_earnings-catalyst,jp,earnings-catalyst,6326.T,KUBOTA CORP,,1,1,1.0000,1,1,2026-05-17,2026-05-17,82.00,82.00,,0,0
jp_earnings-catalyst,jp,earnings-catalyst,7011.T,MITSUBISHI HEAVY INDUSTRIES,,1,1,1.0000,1,1,2026-05-17,2026-05-17,80.00,80.00,,0,0
jp_earnings-catalyst,jp,earnings-catalyst,6981.T,MURATA MANUFACTURING CO,,1,1,1.0000,1,1,2026-05-17,2026-05-17,80.00,80.00,,0,0
jp_earnings-catalyst,jp,earnings-catalyst,5802.T,SUMITOMO ELECTRIC INDUSTRIES,,1,1,1.0000,1,1,2026-05-17,2026-05-17,78.00,78.00,,0,0
jp_earnings-catalyst,jp,earnings-catalyst,7203.T,TOYOTA MOTOR CORP,,1,1,1.0000,1,1,2026-05-17,2026-05-17,77.00,77.00,,0,0
jp_earnings-catalyst,jp,earnings-catalyst,1925.T,DAIWA HOUSE INDUSTRY CO,,1,1,1.0000,1,1,2026-05-17,2026-05-17,77.00,77.00,,0,0
jp_earnings-catalyst,jp,earnings-catalyst,6273.T,SMC CORP,,1,1,1.0000,1,1,2026-05-17,2026-05-17,76.00,76.00,,0,0
jp_earnings-catalyst,jp,earnings-catalyst,7269.T,SUZUKI MOTOR CORP,,1,1,1.0000,1,1,2026-05-17,2026-05-17,76.00,76.00,,0,0
jp_earnings-catalyst,jp,earnings-catalyst,4452.T,KAO CORP,,1,1,1.0000,1,1,2026-05-17,2026-05-17,75.00,75.00,,0,0
jp_earnings-catalyst,jp,earnings-catalyst,8411.T,MIZUHO FINANCIAL GROUP,,1,1,1.0000,1,1,2026-05-17,2026-05-17,74.00,74.00,,0,0
jp_earnings-catalyst,jp,earnings-catalyst,9022.T,CENTRAL JAPAN RAILWAY CO,,1,1,1.0000,1,1,2026-05-17,2026-05-17,74.00,74.00,,0,0
jp_earnings-catalyst,jp,earnings-catalyst,7936.T,ASICS CORP,,1,1,1.0000,1,1,2026-05-17,2026-05-17,73.00,73.00,,0,0
jp_earnings-catalyst,jp,earnings-catalyst,9983.T,FAST RETAILING CO LTD,,1,1,1.0000,1,1,2026-05-17,2026-05-17,70.00,70.00,,0,0
jp_earnings-catalyst,jp,earnings-catalyst,6178.T,JAPAN POST HLDGS CO LTD,,1,1,1.0000,1,1,2026-05-17,2026-05-17,70.00,70.00,,0,0
jp_earnings-catalyst,jp,earnings-catalyst,6701.T,NEC CORP,,1,1,1.0000,1,1,2026-05-17,2026-05-17,70.00,70.00,,0,0
jp_earnings-catalyst,jp,earnings-catalyst,4062.T,IBIDEN CO LTD,,1,1,1.0000,1,1,2026-05-17,2026-05-17,70.00,70.00,,0,0
jp_earnings-catalyst,jp,earnings-catalyst,6971.T,KYOCERA CORP,,1,1,1.0000,1,1,2026-05-17,2026-05-17,70.00,70.00,,0,0
